2017-05-17,69,ROMANOS MACARONI GRILL 241 SUMMIT BLVD BIRMINGHAM 35243,https://webapps.jcdh.org/scores/ehfs/FSSDetails.aspx?PermitNbr=18162&InspNbr=38,18162,38
2017-05-23,79,BLACK PEARL 180 STATE FARM PKWY BIRMINGHAM 35209,https://webapps.jcdh.org/scores/ehfs/FSSDetails.aspx?PermitNbr=21811&InspNbr=16,21811,16
2017-06-02,70,D & W CONVENIENCE STORE 3340 WILSON RD SW BIRMINGHAM 35221,https://webapps.jcdh.org/scores/ehfs/FSSDetails.aspx?PermitNbr=13282&InspNbr=47,13282,47
2017-06-12,79,K & N FOODMART 345 6TH AVE SW BIRMINGHAM 35211,https://webapps.jcdh.org/scores/ehfs/FSSDetails.aspx?PermitNbr=21547&InspNbr=14,21547,14
2017-06-12,75,CHURCHS FRIED CHICKEN #1042 5410 BESSEMER HWY MIDFIELD 35228,https://webapps.jcdh.org/scores/ehfs/FSSDetails.aspx?PermitNbr=16058&InspNbr=43,16058,43
2017-06-16,76,DUNKIN DONUTS 2178 EASTERN VALLEY RD BESSEMER 35022,https://webapps.jcdh.org/scores/ehfs/FSSDetails.aspx?PermitNbr=20247&InspNbr=15,20247,15
2017-06-16,75,SONIC DRIVE IN 6625 AARON ARONOV DR FAIRFIELD 35064,https://webapps.jcdh.org/scores/ehfs/FSSDetails.aspx?PermitNbr=19691&InspNbr=20,19691,20
2017-06-19,84,WESTERN SUPERMARKET #6 - DELI 3350 MORGAN DR VESTAVIA 35216,https://webapps.jcdh.org/scores/ehfs/FSSDetails.aspx?PermitNbr=8033&InspNbr=45,8033,45
2017-06-20,77,EGG ROLL EXPRESS 100 BESSEMER HWY MIDFIELD 35228,https://webapps.jcdh.org/scores/ehfs/FSSDetails.aspx?PermitNbr=15057&InspNbr=45,15057,45
2017-06-14,82,CONTINENTAL BAKERY / CHEZ LULU 1909 CAHABA RD BIRMINGHAM 35223,https://webapps.jcdh.org/scores/ehfs/FSSDetails.aspx?PermitNbr=1762&InspNbr=49,1762,49
2017-06-16,76,CURTIS FRIED CHICKEN 1371 BESSEMER RD BIRMINGHAM 35208,https://webapps.jcdh.org/scores/ehfs/FSSDetails.aspx?PermitNbr=18961&InspNbr=15,18961,15
2017-06-20,68,RIB-IT-UP 830 1ST AVE N BIRMINGHAM 35203,https://webapps.jcdh.org/scores/ehfs/FSSDetails.aspx?PermitNbr=6233&InspNbr=31,6233,31
2017-06-27,63,HONG KONG SEAFOOD & Crown Food Mart 1101 3RD AVE BIRMINGHAM 35204,https://webapps.jcdh.org/scores/ehfs/FSSDetails.aspx?PermitNbr=17815&InspNbr=54,17815,54
2017-07-18,77,Great Food Mart 8415 Parkway DR SE LEEDS 35094,https://webapps.jcdh.org/scores/ehfs/FSSDetails.aspx?PermitNbr=22210&InspNbr=6,22210,6
2017-07-19,84,JETS PIZZA 4730 CHASE CIR HOOVER 35244,https://webapps.jcdh.org/scores/ehfs/FSSDetails.aspx?PermitNbr=21306&InspNbr=12,21306,12
2017-07-24,75,JACKS #145 27 PARK RD PLEASANT GROVE 35127,https://webapps.jcdh.org/scores/ehfs/FSSDetails.aspx?PermitNbr=5286&InspNbr=49,5286,49
2017-08-01,78,4 SEASONS SPORTS BAR & GRILL 719 GRAYMONT AVE N BIRMINGHAM 35203,https://webapps.jcdh.org/scores/ehfs/FSSDetails.aspx?PermitNbr=21153&InspNbr=9,21153,9
2017-07-31,80,CROSSPLEX CONCESSION KITCHEN 2337 BESSEMER RD BIRMINGHAM 35208,https://webapps.jcdh.org/scores/ehfs/FSSDetails.aspx?PermitNbr=22228&InspNbr=5,22228,5
2017-08-01,82,TAQUERIA LA HERRADURA 348 FINLEY AVE BIRMINGHAM 35204,https://webapps.jcdh.org/scores/ehfs/FSSDetails.aspx?PermitNbr=22735&InspNbr=3,22735,3
2017-08-01,82,AVERYS CAFE 1901 6TH AVE N BIRMINGHAM 35203,https://webapps.jcdh.org/scores/ehfs/FSSDetails.aspx?PermitNbr=20571&InspNbr=21,20571,21
2017-08-02,82,BLACK MARKET BAR 3411 COLONNADE PKWY BIRMINGHAM 35243,https://webapps.jcdh.org/scores/ehfs/FSSDetails.aspx?PermitNbr=18111&InspNbr=42,18111,42
2017-08-03,80,CAPTAIN DS 2259 BESSEMER RD BIRMINGHAM 35208,https://webapps.jcdh.org/scores/ehfs/FSSDetails.aspx?PermitNbr=21058&InspNbr=15,21058,15
2017-08-03,79,MACHETES MEXICAN RESTAURANT 406 WEST VALLEY AVE HOMEWOOD 35209,https://webapps.jcdh.org/scores/ehfs/FSSDetails.aspx?PermitNbr=21470&InspNbr=9,21470,9
2017-08-04,84,SOUTHWEST SUPERMARKET 12 1ST AVE SW BIRMINGHAM 35211,https://webapps.jcdh.org/scores/ehfs/FSSDetails.aspx?PermitNbr=17858&InspNbr=26,17858,26
2017-08-29,76,THE WING CAFE 7521 PARKWAY DR LEEDS 35094,https://webapps.jcdh.org/scores/ehfs/FSSDetails.aspx?PermitNbr=20588&InspNbr=31,20588,31
2017-08-29,83,FORDS 1205 LAKE DR SE BESSEMER 35022,https://webapps.jcdh.org/scores/ehfs/FSSDetails.aspx?PermitNbr=20899&InspNbr=16,20899,16
2017-08-30,81,COSTAS MEDITERRANEAN CAFE 3443 LORNA RD HOOVER 35216,https://webapps.jcdh.org/scores/ehfs/FSSDetails.aspx?PermitNbr=10007&InspNbr=53,10007,53
2017-09-06,81,SOL AZTECA 1360 MONTGOMERY HWY VESTAVIA 35216,https://webapps.jcdh.org/scores/ehfs/FSSDetails.aspx?PermitNbr=13720&InspNbr=58,13720,58
2017-09-12,84,VALLEY FOOD AND FEED 2060 MONTEVALLO RD LEEDS 35094,https://webapps.jcdh.org/scores/ehfs/FSSDetails.aspx?PermitNbr=22421&InspNbr=4,22421,4
2017-09-15,69,HOLY FAMILY ELEMENTARY SCHOOL 1919 19TH ENSLEY ST BIRMINGHAM 35218,https://webapps.jcdh.org/scores/ehfs/FSSDetails.aspx?PermitNbr=15749&InspNbr=52,15749,52
2017-09-15,69,CHEF DAVID EASON CATERING @ HOLY FAMILY ELEM SCH 1919 ENSLEY 19TH ST BIRMINGHAM 35218,https://webapps.jcdh.org/scores/ehfs/FSSDetails.aspx?PermitNbr=20458&InspNbr=16,20458,16
2017-09-18,81,POLLO LUCAS 3305 LORNA RD HOOVER 35216,https://webapps.jcdh.org/scores/ehfs/FSSDetails.aspx?PermitNbr=19403&InspNbr=26,19403,26
2017-09-18,78,HONG KONG SEAFOOD & Crown Food Mart 1101 3RD AVE BIRMINGHAM 35204,https://webapps.jcdh.org/scores/ehfs/FSSDetails.aspx?PermitNbr=17815&InspNbr=59,17815,59
2017-09-19,69,STEAK N SHAKE 1817 MONTGOMERY HWY HOOVER 35244,https://webapps.jcdh.org/scores/ehfs/FSSDetails.aspx?PermitNbr=20751&InspNbr=34,20751,34
2017-09-18,78,TRIPLE M FOOD STORE 1546 F L SHUTTLESWORTH DR BIRMINGHAM 35234,https://webapps.jcdh.org/scores/ehfs/FSSDetails.aspx?PermitNbr=18937&InspNbr=40,18937,40
2017-09-18,84,GLEN OAKS ELEMENTARY SCHOOL 1301 HIGHLAND DR FAIRFIELD 35064,https://webapps.jcdh.org/scores/ehfs/FSSDetails.aspx?PermitNbr=15668&InspNbr=41,15668,41
2017-09-19,84,STEEL CITY BAR & GRILL 5000 RICHARD ARRINGTON JR. BLVD N BIRMINGHAM 35212,https://webapps.jcdh.org/scores/ehfs/FSSDetails.aspx?PermitNbr=20528&InspNbr=16,20528,16
2017-09-20,80,THE RIDGE EAT & DRINK 3325 ROCKY RIDGE PLZ VESTAVIA 35243,https://webapps.jcdh.org/scores/ehfs/FSSDetails.aspx?PermitNbr=19575&InspNbr=21,19575,21
2017-09-22,83,FAIRHAVEN RETIREMENT COMMUNITY 1424 MONTCLAIR RD BIRMINGHAM 35210,https://webapps.jcdh.org/scores/ehfs/FSSDetails.aspx?PermitNbr=9206&InspNbr=42,9206,42
2017-09-28,83,BLACKWELLS NEIGHBORHOOD PUB 3151 GREEN VALLEY RD VESTAVIA 35243,https://webapps.jcdh.org/scores/ehfs/FSSDetails.aspx?PermitNbr=18170&InspNbr=37,18170,37
2017-09-25,83,MT. PILGRIM CHRISTIAN ACADEMY 6746 GRASSELLI RD FAIRFIELD 35064,https://webapps.jcdh.org/scores/ehfs/FSSDetails.aspx?PermitNbr=17155&InspNbr=36,17155,36
2017-09-25,84,WHOLE FOODS MARKET - DELI 3100 CAHABA VILLAGE PLZ BIRMINGHAM 35243,https://webapps.jcdh.org/scores/ehfs/FSSDetails.aspx?PermitNbr=16801&InspNbr=61,16801,61
2017-10-05,77,PIZZA HUT #1050 437 GREEN SPRINGS HWY BIRMINGHAM 35209,https://webapps.jcdh.org/scores/ehfs/FSSDetails.aspx?PermitNbr=22454&InspNbr=5,22454,5
